Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Product_Category,Product_Name,Quantity,Price,Discount,Sales,Profit,Payment_Method,Order_Date,Delivery_Date,Rating,Returned
OD-1316,C-5355,Michael Brown,Male,42,San Francisco,CA,Beauty,Shampoo,3,-100.0,0.0,131.91,7.11,UPI,2023-04-14,2023-04-22,2.5,No
OD-1317,C-5387,Kimberly Lee,Female,52,El Paso,TX,Fashion,Socks,2,42.89,0.05,81.49,28.12,Credit Card,2023-04-06,2023-04-09,5.0,No
OD-1318,C-5194,Robert Williams,Male,45,Dallas,TX,Books,Self-Help Book,2,11.9,0.3,16.66,2.11,UPI,2023-08-27,2023-08-30,1.0,No
OD-1319,C-5476,Mary Smith,Female,56,Los Angeles,CA,Sports,Backpack,6,33.65,0.3,141.33,31.35,UPI,2023-02-07,2023-02-13,5.0,No
OD-1320,C-5490,Daniel Anderson,Male,51,Chicago,IL,Books,Biography,4,18.78,15%,63.85,4.95,Debit Card,2023-04-20,2023-04-26,3.5,No
OD-1321,C-5151,Anthony Thomas,Male,66,El Paso,TX,Books,Cookbook,5,23.83,0.25,89.36,4.7,UPI,2023-08-17,2023-08-21,2.5,Yes
OD-1322,C-5350,Mary Smith,Female,42,Houston,TX,Beauty,Perfume,5,36.72,0%,183.6,59.38,UPI,2023-09-21,2023-09-18,4.5,Yes
OD-1323,C-5152,Matthew Taylor,Male,38,Charlotte,NC,Electronics,Smartphone,2,794.68,0.3,1112.55,235.18,Credit Card,2023-11-17,2023-11-19,2.5,No
OD-1324,C-5443,Jessica Garcia,Female,24,San Antonio,TX,Books,History Book,6,22.95,0.25,-103.27,30.47,Credit Card,2023-12-18,2023-12-21,1.0,No
OD-1325,C-5368,Patricia Johnson,Female,20,Chicago,IL,Electronics,Smartphone,2,698.88,0.2,1118.21,79.54,Debit Card,2023-05-13,2023-05-20,4.0,No
OD-1326,C-5323,Barbara Miller,Female,45,Austin,TX,Electronics,Smartwatch,6,333.89,0.0,2003.34,485.66,Cash on Delivery,2023-02-02,2023-02-03,1.5,No
OD-1327,C-5476,Betty Taylor,Female,24,San Jose,CA,Sports,Water Bottle,5,24.63,0.3,86.2,28.27,Net Banking,2023-07-22,2023-07-23,4.5,No
OD-1328,C-5274,Mark Moore,Male,26,San Francisco,CA,Books,Self-Help Book,6,11.59,0.25,52.15,16.48,UPI,2023-01-06,2023-01-03,1.5,Yes
OD-1329,C-5003,Dorothy Martin,Female,56,San Francisco,CA,Books,Sci-Fi Novel,1,14.48,0.25,10.86,2.96,UPI,2023-04-19,2023-04-26,5.0,No
OD-1330,C-5083,Daniel Anderson,Male,32,El Paso,TX,Home Decor,Table Lamp,1,49.06,0.3,34.34,7.56,Credit Card,2023-10-09,2023-10-17,5.0,No
OD-1331,C-5149,William Jones,Male,34,Houston,TX,Fashion,Socks,5,53.31,0.1,239.9,37.7,Debit Card,2023-02-21,2023-02-26,1.5,No
OD-1332,C-5163,Lisa Anderson,Female,46,Austin,TX,Books,History Book,3,21.48,0.05,61.22,13.45,UPI,2023-06-11,2023-06-18,2.0,Yes
OD-1333,C-5161,Donald Jackson,Male,68,San Diego,CA,Sports,Tennis Racket,6,39.32,0.3,165.14,26.07,UPI,2023-09-03,2023-09-11,4.5,No
OD-1334,C-5397,Joshua Thompson,Male,49,Seattle,WA,Electronics,Laptop,6,597.58,0.3,2509.84,336.78,Debit Card,2023-10-03,2023-10-07,3.0,No
OD-1335,C-5373,William Jones,Male,19,Charlotte,NC,Sports,Yoga Mat,5,45.31,0.3,158.59,36.0,Credit Card,2023-10-10,2023-10-15,5.0,No
OD-1336,C-5242,Charles Wilson,Male,41,San Francisco,CA,Fashion,Dress,6,73.29,0.05,417.75,79.13,Cash on Delivery,2023-02-16,2023-02-23,3.5,No
OD-1337,C-5006,Donald Jackson,Male,69,El Paso,TX,Sports,Dumbbells,5,26.9,0.05,127.77,13.26,Cash on Delivery,2023-12-04,2023-12-07,4.5,No
OD-1338,C-5021,Mark Moore,Male,66,Fort Worth,TX,Fashion,T-Shirt,3,46.95,0.0,140.85,35.29,Cash on Delivery,2023-07-04,2023-07-11,4.5,No
OD-1339,C-5452,Robert Williams,Male,20,Austin,TX,Electronics,Tablet,5,612.13,10%,2754.59,827.65,UPI,2023-10-24,2023-10-27,4.0,No
OD-1340,C-5188,Kimberly Lee,Female,59,Chicago,IL,Books,Self-Help Book,4,26.51,0.05,100.74,20.64,UPI,2023-06-26,2023-07-04,4.5,No
OD-1341,C-5004,Betty Taylor,Female,26,Columbus,OH,Fashion,Jeans,1,54.79,0.1,49.31,5.59,Debit Card,2023-03-22,2023-03-28,1.5,No
OD-1342,C-5213,Patricia Johnson,Female,64,Houston,TX,Beauty,Shampoo,4,$29.37,0.2,93.98,9.25,Net Banking,2023-01-12,2023-01-16,1.0,No
OD-1343,C-5294,Kimberly Lee,Female,28,Phoenix,AZ,Sports,Backpack,1,58.41,0.05,55.49,3.71,UPI,2023-04-03,2023-04-10,1.0,No
OD-1344,C-5485,David Miller,Male,31,Columbus,OH,Books,Cookbook,4,12.07,0.3,33.8,5.86,Debit Card,2023-10-26,2023-10-29,5.0,No
OD-1345,C-5086,Patricia Johnson,Female,47,El Paso,TX,Books,Fiction Novel,2,15.81,0.05,30.04,2.48,Debit Card,2023-09-25,2023-10-02,2.0,No
OD-1346,C-5050,Daniel Anderson,Male,48,El Paso,TX,Books,Fiction Novel,5,18.06,0.0,90.3,7.04,Debit Card,2023-11-05,2023-11-06,4.0,No
OD-1347,C-5216,Linda Brown,Female,20,Charlotte,NC,Beauty,Moisturizer,4,38.69,0.15,131.55,20.41,Cash on Delivery,2023-02-20,2023-02-27,2.0,No
OD-1348,C-5245,Mark Moore,Male,23,San Jose,CA,Books,Sci-Fi Novel,4,13.64,0.0,54.56,14.34,Credit Card,2023-10-23,2023-10-25,5.0,Yes
OD-1349,C-5193,Anthony Thomas,Male,62,Austin,TX,Beauty,Perfume,1,19.64,0.25,14.73,3.32,UPI,2023-10-02,2023-10-09,3.5,No
OD-1350,C-5142,Barbara Miller,Female,66,San Antonio,TX,Beauty,Face Wash,5,29.47,0.1,132.62,28.88,Net Banking,2023-05-10,2023-05-15,3.5,No
OD-1351,C-5377,Thomas Rodriguez,Male,60,Houston,TX,Sports,Dumbbells,4,53.89,0.05,204.78,16.4,Cash on Delivery,2023-07-25,2023-07-31,5.0,No
OD-1352,C-5357,,M,,LOS ANGELES,CA,electronics,Yoga Mat,,,0.15,47.24,15.48,UPI ,2023-02-15,,,YES
OD-1353,C-5190,David Miller,Male,56,Los Angeles,CA,Sports,Running Shoes,4,46.79,0.2,149.73,20.35,Cash on Delivery,2023-01-30,2023-02-02,4.5,No
OD-1354,C-5006,Matthew Taylor,Male,60,Charlotte,NC,Home Decor,Table Lamp,1,92.45,0.2,73.96,15.14,Debit Card,2023-11-11,2023-11-14,1.0,No
OD-1355,C-5123,James Smith,Male,28,Chicago,IL,Home Decor,Throw Pillow,3,84.22,0.15,214.76,48.5,Cash on Delivery,2023-01-08,2023-01-10,1.5,No
OD-1356,C-5146,Ashley Jackson,Female,55,Jacksonville,FL,Home Decor,Area Rug,2,79.66,0.05,151.35,28.22,Net Banking,2023-10-22,2023-10-23,3.0,No
OD-1357,C-5209,Betty Taylor,Female,24,Seattle,WA,Electronics,Bluetooth Speaker,3,453.58,0.0,1360.74,395.82,UPI,31-02-2023,2023-10-08,4.5,No
OD-1358,C-5289,Nancy Martinez,Female,67,San Diego,CA,Home Decor,Throw Pillow,6,69.17,0.2,332.02,102.46,Net Banking,2023-03-01,2023-03-06,1.5,No
OD-1359,C-5325,Mark Moore,Male,61,San Diego,CA,Home Decor,Throw Pillow,3,73.19,0.0,219.57,57.14,UPI,2023-05-08,2023-05-13,1.5,No
OD-1360,C-5345,Patricia Johnson,Female,22,Seattle,WA,Fashion,Sneakers,3,46.09,0.2,110.62,14.46,Debit Card,2023-09-13,2023-09-17,2.5,No
OD-1361,C-5447,Steven Martin,Male,31,San Diego,CA,Fashion,Jeans,5,46.23,0.3,161.8,13.27,Credit Card,2023-12-13,2023-12-21,1.0,No
OD-1362,C-5491,Robert Williams,Male,48,Jacksonville,FL,Books,Self-Help Book,4,25.17,0.2,80.54,25.02,Net Banking,2023-04-04,2023-04-09,4.0,No
OD-1363,C-5385,Dorothy Martin,FEMALE,26,Phoenix  ,CA,Sports  ,Cookbook,4,25.91,0.0,103.64,20.8,COD,2023-12-18,2023-12-21,4.5,yes
OD-1364,C-5358,,female ,,  Chicago,TX,ELECTRONICS,Yoga Mat,,,0.15,41.91,9.4,COD,2023-07-05,,,  Yes  
OD-1365,C-5135,Donald Jackson,Male,3,Fort Worth,TX,Books,Self-Help Book,3,12.31,0.15,31.39,3.55,UPI,2023-07-06,2023-07-13,3.0,No
OD-1366,C-5093,Dorothy Martin,Female,26,Denver,CO,Sports,Dumbbells,1,$51.27,0.3,35.89,4.33,Net Banking,2023-07-15,2023-07-19,2.0,No
OD-1367,C-5243,James Smith,Male,29,Indianapolis,IN,Beauty,Moisturizer,6,30.51,0.25,137.3,19.87,Net Banking,2023-06-03,2023-06-08,5.0,No
OD-1368,C-5025,Barbara Miller,Female,24,Philadelphia,PA,Electronics,Laptop,3,527.33,0.25,1186.49,93.6,UPI,2023-05-14,2023-05-20,3.5,No
OD-1369,C-5286,Steven Martin,Male,40,New York,NY,Beauty,Lipstick,3,41.02,0.2,98.45,10.8,Cash on Delivery,2023-11-29,2023-12-02,3.0,No
OD-1370,C-5167,  Betty Taylor  ,Female,49,Columbus,OH,Electronics,Smartwatch,5,424.72,0.25,1592.7,536.71,Debit Card,2023-11-24,2023-11-30,4.0,No
OD-1371,C-5293,Barbara Miller,Female,22,Chicago,IL,Fashion,Jacket,2,43.93,0.25,65.89,9.05,UPI,2023-11-06,2023-11-13,3.0,No
OD-1372,C-5400,  Linda Brown  ,Female,65,Denver,CO,Books,Cookbook,4,12.01,0.3,33.63,1.91,Debit Card,2023-12-05,2023-12-10,1.5,No
OD-1373,C-5086,Barbara Miller,Female,24,Houston,TX,Electronics,Smartwatch,5,299.07,0.3,1046.74,177.01,Credit Card,2023-02-23,2023-02-28,2.0,No
OD-1374,C-5336,Elizabeth Jones,Female,37,San Diego,CA,Fashion,Socks,3,50.93,0.05,145.15,12.97,Debit Card,2023-01-15,2023-01-16,3.5,No
OD-1375,C-5443,Nancy Martinez,Female,47,Seattle,WA,Home Decor,Vase,4,45.73,0.25,-137.19,29.05,Cash on Delivery,2023-11-02,2023-11-10,4.0,No
OD-1376,C-5328,Sandra Moore,Female,37,Jacksonville,FL,Beauty,Face Wash,2,39.14,0.15,66.54,-9.47,Net Banking,2023-05-14,2023-05-17,3.0,Yes
OD-1377,C-5001,Margaret Thomas,Female,70,Phoenix,AZ,Home Decor,Area Rug,4,74.53,0.25,223.59,73.03,Net Banking,2023-06-03,2023-06-04,4.0,No
OD-1378,C-5306,,  Male  ,,new york,NY,Beauty  ,Self-Help Book,,,0.2,26.26,4.76,upi,2023-03-25,,,No 
OD-1379,C-5135,David Miller,Male,45,San Diego,CA,Books,Sci-Fi Novel,6,21.32,0.1,115.13,28.15,Cash on Delivery,2023-05-18,2023-05-25,2.5,No
OD-1380,C-5094,Thomas Rodriguez,Male,36,Houston,TX,Sports,Running Shoes,5,40.02,0.25,150.08,35.54,Debit Card,2023-06-14,2023-06-15,2.0,Yes
OD-1381,C-5497,Sandra Moore,Female,19,Philadelphia,PA,Electronics,Headphones,3,337.52,0.15,860.68,230.78,Debit Card,2023-02-16,2023-02-19,1.0,No
OD-1382,C-5112,Patricia Johnson,Female,44,San Jose,CA,Beauty,Perfume,4,35.91,0.0,143.64,21.41,Debit Card,2023-01-29,2023-02-03,4.0,No
OD-1383,C-5279,Nancy Martinez,Female,29,San Antonio,TX,Home Decor,Throw Pillow,1,44.78,0.3,31.35,8.29,Net Banking,2023-08-15,2023-08-19,1.0,No
OD-1384,C-5236,Richard Davis,Male,51,San Antonio,TX,Beauty,Mascara,6,43.84,0.1,-236.74,23.1,Credit Card,2023-10-09,2023-10-11,3.0,No
OD-1385,C-5327,Joshua Thompson,Male,30,Jacksonville,FL,Electronics,Tablet,2,795.57,0.05,1511.58,362.59,UPI,2023-01-08,2023-01-11,3.0,No
OD-1386,C-5062,Barbara Miller,Female,68,San Diego,CA,Electronics,Smartphone,5,$693.08,15%,2945.59,755.61,Debit Card,2023-07-10,2023-07-12,2.5,No
OD-1387,C-5256,David Miller,Male,61,El Paso,TX,Home Decor,Curtains,1,40.3,0.25,30.22,2.91,Cash on Delivery,2023-02-24,2023-02-27,4.5,No
OD-1388,C-5163,Ashley Jackson,Female,68,Jacksonville,FL,Beauty,Shampoo,2,15.64,0.15,26.59,4.19,Debit Card,2023-05-09,2023-05-10,4.5,No
OD-1389,C-5287,Andrew Perez,Male,52,Fort Worth,TX,Fashion,Dress,2,56.36,0.1,101.45,27.36,UPI,2023-11-03,2023-11-06,1.5,No
OD-1390,C-5080,Sarah Rodriguez,Female,36,Dallas,TX,Books,Self-Help Book,4,9.01,0.25,27.03,5.45,Debit Card,2023-01-10,2023-01-16,2.5,No
OD-1391,C-5370,William Jones,Male,60,Seattle,WA,Beauty,Moisturizer,5,35.5,0.3,124.25,26.77,Cash on Delivery,2023-05-25,2023-05-31,4.0,No
OD-1392,C-5057,Richard Davis,Male,51,Chicago,IL,Electronics,Laptop,2,741.69,0.05,1409.21,115.72,Debit Card,2023-02-20,2023-02-21,4.0,No
OD-1393,C-5270,Donna Thompson,Female,62,Denver,CO,Home Decor,Wall Art,3,51.89,0.25,116.75,8.32,Debit Card,2023-12-02,2023-12-10,1.5,No
OD-1394,C-5411,Michael Brown,Male,41,Seattle,WA,Sports,Running Shoes,3,54.36,0.0,163.08,48.45,UPI,2023-09-28,2023-09-29,1.5,No
OD-1395,C-5040,Anthony Thomas,Male,51,Houston,TX,Electronics,Tablet,2,557.1,0.05,1058.49,114.25,Debit Card,2023-10-19,2023-10-22,5.0,No
OD-1396,C-5213,Richard Davis,Male,67,Denver,CO,Home Decor,Curtains,4,86.58,0.15,294.37,92.68,Debit Card,2023-04-03,2023-04-10,5.0,No
OD-1397,C-5337,Christopher Martinez,Male,52,El Paso,TX,Beauty,Perfume,3,31.5,0.1,85.05,25.81,Net Banking,2023-11-21,2023-11-28,3.5,No
OD-1398,C-5124,Dorothy Martin,Female,52,San Antonio,TX,Beauty,Face Wash,6,$22.62,0.15,115.36,21.26,Net Banking,2023-01-01,2023-01-02,3.0,No
OD-1399,C-5009,Margaret Thomas,Female,26,San Jose,CA,Electronics,Headphones,2,386.0,0.1,694.8,39.26,UPI,2023-10-11,2023-10-14,1.5,Yes
OD-1400,C-5236,Jennifer Williams,Female,27,Phoenix,AZ,Home Decor,Area Rug,5,53.99,0.1,242.95,71.26,Credit Card,2023-10-20,2023-10-27,2.5,No
OD-1401,C-5371,Mary Smith,Female,68,Fort Worth,TX,Fashion,Sneakers,6,64.95,0.3,272.79,87.92,Cash on Delivery,2023-11-25,2023-11-30,1.0,No
OD-1402,C-5196,David Miller,Male,67,Los Angeles,CA,Home Decor,Area Rug,4,$65.99,0.3,184.77,15.92,Debit Card,2023-12-01,2023-12-02,4.0,Yes
OD-1403,C-5157,  Margaret Thomas  ,Female,20,Austin,TX,Books,Sci-Fi Novel,500,14.88,0.25,22.32,2.59,Credit Card,2023-12-11,2023-12-18,4.5,No
OD-1404,C-5295,Betty Taylor,Female,23,San Diego,CA,Beauty,Perfume,-10,19.44,0.1,69.98,5.23,Cash on Delivery,2023-01-26,2023-02-02,3.0,No
OD-1405,C-5205,Betty Taylor,Female,45,Phoenix,AZ,Fashion,Sneakers,5,37.7,0.15,160.22,39.36,Debit Card,2023-10-15,2023-10-19,2.5,No
OD-1406,C-5137,Jessica Garcia,Female,38,Denver,CO,Electronics,Smartphone,6,493.33,0.1,2663.98,411.56,UPI,2023-06-26,2023-06-27,3.0,No
OD-1407,C-5180,Donna Thompson,Female,70,Columbus,OH,Books,Biography,4,9.81,0.3,27.47,3.3,UPI,2023-03-21,2023-03-23,1.5,Yes
OD-1408,C-5125,Donna Thompson,Female,27,San Jose,CA,Electronics,Headphones,6,704.31,0.1,3803.27,703.68,Credit Card,2023-06-19,2023-06-23,5.0,No
OD-1409,C-5105,Sandra Moore,Female,51,Dallas,TX,Books,Cookbook,5,22.14,0.05,105.16,27.19,Credit Card,2023-07-12,2023-07-13,3.0,No
OD-1410,C-5031,Andrew Perez,Male,30,El Paso,TX,Home Decor,Wall Art,4,83.14,0.0,332.56,23.27,UPI,2023-12-06,2023-12-12,1.5,Yes
OD-1411,C-5150,Elizabeth Jones,Female,32,San Francisco,CA,Books,History Book,1,25.27,0.15,21.48,6.66,Cash on Delivery,2023-02-15,2023-02-18,2.5,No
OD-1412,C-5495,Karen Wilson,Female,53,New York,NY,Electronics,Laptop,5,434.66,0.15,1847.31,310.38,Debit Card,2023-01-10,2023-01-16,3.5,No
OD-1413,C-5321,Joshua Thompson,Male,33,Charlotte,NC,Home Decor,Wall Art,6,54.55,0.15,278.2,88.22,Credit Card,2023-10-12,2023-10-17,2.5,No
OD-1414,C-5175,Barbara Miller,Female,60,Phoenix,AZ,Electronics,Tablet,4,551.19,0.25,1653.57,386.5,Debit Card,2023-08-02,2023-08-06,2.0,No
OD-1415,C-5497,Joshua Thompson,Male,56,Austin,TX,Beauty,Face Wash,2,21.2,0.05,40.28,9.04,Debit Card,2023-03-12,2023-03-17,5.0,No
OD-1416,C-5221,  Charles Wilson  ,Male,59,Denver,CO,Fashion,Jacket,1,57.1,0.25,42.83,3.66,UPI,2023-03-16,2023-03-17,3.5,No
OD-1417,C-5493,Susan Davis,Female,37,Columbus,OH,Sports,Tennis Racket,6,32.5,0.3,136.5,14.52,Debit Card,2023-04-05,2023-04-06,3.0,No
OD-1418,C-5291,Donna Thompson,Female,32,El Paso,TX,Fashion,Jeans,6,28.41,0.0,170.46,43.71,Net Banking,2023-03-10,2023-03-18,3.5,No
OD-1419,C-5437,Elizabeth Jones,Female,49,Fort Worth,TX,Fashion,Jeans,2,39.22,0.15,66.67,18.63,Credit Card,2023-05-19,2023-05-26,2.5,No
OD-1420,C-5388,Anthony Thomas,Male,22,Philadelphia,PA,Beauty,Face Wash,4,35.64,0.3,99.79,18.69,Debit Card,2023-08-07,2023-08-14,1.0,No
OD-1421,C-5377,Elizabeth Jones,MALE,64,  Chicago,TX,electronics,Face Wash,6,32.16,0.2,154.37,32.04,Cash on Delivery,2023-09-24,2023-09-26,4.5,yes
OD-1422,C-5424,Robert Williams,Male,33,Charlotte,NC,Books,Cookbook,6,9.71,0.15,49.52,10.14,Credit Card,2023-04-08,2023-04-13,4.5,No
OD-1423,C-5453,Joshua Thompson,Male,67,San Jose,CA,Beauty,Moisturizer,4,23.83,0.0,95.32,24.5,Debit Card,2023-08-26,2023-09-03,1.5,No
OD-1424,C-5058,Daniel Anderson,Male,67,Denver,CO,Sports,Backpack,2,37.51,0.1,67.52,-12.51,Debit Card,2023-08-21,2023-08-20,4.5,No
OD-1425,C-5129,Mary Smith,Female,62,Philadelphia,PA,Sports,Tennis Racket,1,24.83,0.25,18.62,3.44,UPI,2023-02-13,2023-02-20,5.0,No
OD-1426,C-5487,,F,,houston,WA,Sports  ,Lipstick,,,0.2,67.79,21.11,upi,2023-03-25,,,YES
OD-1427,C-5215,Joshua Thompson,Male,37,Columbus,OH,Home Decor,Curtains,2,44.46,0.05,84.47,28.56,Credit Card,2023-11-15,2023-11-20,1.0,No
OD-1428,C-5255,Lisa Anderson,Female,52,New York,NY,Books,Cookbook,2,12.9,0.25,19.35,3.73,Net Banking,2023-08-15,2023-08-17,1.0,No
OD-1429,C-5452,Ashley Jackson,Female,35,El Paso,TX,Sports,Backpack,2,23.05,0.05,43.8,2.91,UPI,2023-01-19,2023-01-22,1.0,No
OD-1430,C-5430,Emily Perez,Female,37,Austin,TX,Electronics,Smartphone,1,495.16,0.05,470.4,46.29,UPI,2023-11-09,2023-11-12,4.5,No
OD-1431,C-5185,Robert Williams,Male,23,San Jose,CA,Home Decor,Area Rug,4,95.06,0.3,266.17,47.43,Cash on Delivery,2023-02-03,2023-02-08,4.5,No
OD-1432,C-5063,Paul Lee,Male,39,Charlotte,NC,Beauty,Face Wash,2,35.87,0.2,57.39,3.87,Cash on Delivery,2023-11-19,2023-11-21,4.5,No
OD-1433,C-5479,Andrew Perez,Male,45,El Paso,TX,Home Decor,Area Rug,5,77.41,0.2,309.64,48.35,Debit Card,2023-11-11,2023-11-19,5.0,No
OD-1434,C-5253,Daniel Anderson,Male,57,San Diego,CA,Sports,Water Bottle,2,21.07,0.0,42.14,7.98,Credit Card,2023-04-17,2023-04-24,4.0,Yes
OD-1435,C-5171,Jennifer Williams,Female,120,San Antonio,TX,Electronics,Tablet,2,642.61,0.1,1156.7,332.04,UPI,2023-06-03,2023-06-09,1.0,No
OD-1436,C-5352,Patricia Johnson,Female,39,San Francisco,CA,Sports,Backpack,5,61.32,0.3,214.62,22.04,UPI,2023-06-23,2023-07-01,4.5,Yes
OD-1437,C-5331,,female,,new york,AZ,books,Running Shoes,,,0.15,249.18,71.07,upi,2023-01-29,,,no
OD-1438,C-5275,John Johnson,Male,31,Denver,CO,Sports,Water Bottle,3,23.78,0.05,67.77,9.09,Credit Card,2023-06-23,2023-06-30,5.0,No
OD-1439,C-5293,Emily Perez,Female,42,Philadelphia,PA,Books,Fiction Novel,3,21.69,0.1,58.56,15.4,UPI,2023-07-31,2023-08-02,4.5,No
OD-1440,C-5191,Sarah Rodriguez,Female,37,San Antonio,TX,Books,Self-Help Book,2,11.02,0.3,15.43,0.94,Debit Card,2023-02-17,2023-02-25,5.0,Yes
OD-1441,C-5410,Nancy Martinez,male,50,Phoenix,AZ,Fashion,Jacket,4,66.55,0.2,212.96,30.48,DEBIT CARD,2023-03-15,2023-03-17,5.0,No
OD-1442,C-5106,Robert Williams,Male,47,San Francisco,CA,Sports,Backpack,1,21.17,0.0,21.17,5.42,Cash on Delivery,2023-02-14,2023-02-20,4.5,Yes
OD-1443,C-5053,Margaret Thomas,Female,67,San Jose,CA,Electronics,Bluetooth Speaker,3,614.98,0.05,1752.69,256.36,Debit Card,2023-05-27,2023-06-01,5.0,No
OD-1444,C-5396,Sarah Rodriguez,Female,60,Houston,TX,Home Decor,Table Lamp,2,55.7,0.0,111.4,37.6,Cash on Delivery,2023-09-21,2023-09-23,2.5,No
OD-1445,C-5180,Ashley Jackson,Female,38,Dallas,TX,Fashion,Socks,3,58.0,0.05,165.3,11.8,Cash on Delivery,2023-06-23,2023-07-01,1.0,No
OD-1446,C-5015,Nancy Martinez,Female,61,Los Angeles,CA,Electronics,Smartwatch,1,316.5,0.15,269.02,27.9,Cash on Delivery,2023-10-31,2023-11-08,3.5,No
OD-1447,C-5171,Matthew Taylor,Male,63,Seattle,WA,Electronics,Smartwatch,5,341.17,0.3,1194.1,347.13,Net Banking,2023-02-19,2023-02-27,3.0,No
OD-1448,C-5241,Mark Moore,Male,32,Phoenix,AZ,Books,Self-Help Book,3,16.06,0.25,36.13,11.75,UPI,2023-06-16,2023-06-24,4.5,Yes
OD-1449,C-5034,Nancy Martinez,Female,25,Jacksonville,FL,Beauty,Mascara,2,23.47,0.1,42.25,9.77,Debit Card,2023-09-18,2023-09-20,4.0,No
OD-1450,C-5167,Ashley Jackson,Female,59,Chicago,IL,Home Decor,Vase,4,64.86,0.15,220.52,26.81,Debit Card,2023-10-08,2023-10-11,4.5,No
OD-1451,C-5034,Patricia Johnson,Female,120,Denver,CO,Beauty,Mascara,5,38.62,0.2,154.48,39.89,Debit Card,2023-12-06,2023-12-08,4.5,No
OD-1452,C-5304,,F,,LOS ANGELES,TX,books,Fiction Novel,,,0.15,41.38,2.93,Net Banking  ,2023-12-17,,,NO
OD-1453,C-5331,Michael Brown,Male,23,San Antonio,TX,Fashion,Dress,6,70.73,0.3,297.07,27.93,Debit Card,2023-08-20,2023-08-25,0.0,No
OD-1454,C-5296,Sarah Rodriguez,Female,30,San Antonio,TX,Sports,Water Bottle,3,44.95,0.25,101.14,14.3,Net Banking,2023-06-26,2023-06-28,1.0,No
OD-1455,C-5262,Barbara Miller,Female,26,San Jose,CA,Electronics,Headphones,5,792.67,0.0,3963.35,1034.46,UPI,2023-02-26,2023-03-03,1.0,No
OD-1456,C-5222,Kimberly Lee,Female,43,Austin,TX,Sports,Running Shoes,4,37.03,0.2,118.5,13.43,Debit Card,2023-09-01,2023-09-04,2.5,No
OD-1457,C-5197,Linda Brown,Female,44,Phoenix,AZ,Home Decor,Curtains,2,45.67,0.0,91.34,22.33,Debit Card,2023-09-07,2023-09-14,2.0,No
OD-1458,C-5071,Susan Davis,Female,47,El Paso,TX,Beauty,Face Wash,2,28.63,0.15,48.67,10.49,Net Banking,2023-07-16,2023-07-22,2.5,No
OD-1459,C-5218,Emily Perez,Female,18,Denver,CO,Beauty,Shampoo,2,36.36,0.1,65.45,11.34,Cash on Delivery,2023-10-23,2023-10-29,1.0,Yes
OD-1460,C-5291,  Nancy Martinez  ,Female,63,Jacksonville,FL,Electronics,Bluetooth Speaker,4,789.34,0.0,3157.36,292.45,Cash on Delivery,2023-05-24,2023-06-01,5.0,No
OD-1461,C-5268,Donna Thompson,Female,23,San Diego,CA,Beauty,Shampoo,6,34.91,25%,157.09,11.53,Cash on Delivery,2023-10-24,2023-10-29,1.0,No
OD-1462,C-5274,James Smith,Male,48,Columbus,OH,Books,Cookbook,5,22.21,0.15,94.39,14.71,UPI,2023-05-29,2023-06-01,1.0,No
OD-1463,C-5384,Joshua Thompson,Male,64,Denver,CO,Home Decor,Wall Art,6,70.07,0.05,399.4,88.61,UPI,2023-11-16,2023-11-17,3.0,No
OD-1464,C-5043,Thomas Rodriguez,Male,50,Chicago,IL,Home Decor,Area Rug,2,80.34,0.1,144.61,44.45,Credit Card,2023-02-27,2023-03-02,2.0,No
OD-1465,C-5190,Daniel Anderson,Male,34,San Diego,CA,Beauty,Moisturizer,5,40.86,0.1,183.87,-63.48,Debit Card,2023-11-01,2023-11-04,4.5,No
OD-1466,C-5395,  Elizabeth Jones  ,Female,33,Columbus,OH,Sports,Tennis Racket,2,29.86,0.25,44.79,13.55,Credit Card,2023-11-25,2023-11-30,1.5,Yes
OD-1467,C-5086,Karen Wilson,Female,43,Fort Worth,TX,Home Decor,Throw Pillow,500,104.27,0.2,500.5,60.11,Net Banking,2023-08-31,2023-09-05,2.0,No
OD-1468,C-5446,Jessica Garcia,Female,18,San Jose,CA,Beauty,Mascara,6,24.47,0.2,117.46,29.94,Credit Card,2023-02-19,2023-02-25,4.0,No
OD-1469,C-5471,Paul Lee,Male,39,Dallas,TX,Home Decor,Wall Art,3,83.11,0.15,211.93,39.91,Debit Card,2023-12-11,2023-12-15,5.0,No
OD-1470,C-5347,Daniel Anderson,Male,38,Seattle,WA,Electronics,Tablet,1,719.11,0.0,719.11,124.68,Cash on Delivery,2023-02-23,2023-03-03,3.5,No
OD-1471,C-5372,Andrew Perez,Male,34,San Antonio,TX,Electronics,Smartphone,5,319.65,0.2,1278.6,315.79,Debit Card,2023-11-03,2023-11-05,1.5,No
OD-1472,C-5439,Emily Perez,Female,26,San Francisco,CA,Sports,Tennis Racket,5,54.73,0.05,259.97,82.88,Debit Card,2023-05-10,2023-05-15,4.5,No
OD-1473,C-5328,Karen Wilson,Female,35,Indianapolis,IN,Sports,Tennis Racket,3,31.81,0.3,66.8,4.82,Credit Card,2023-07-15,2023-07-22,3.5,Yes
OD-1474,C-5133,Steven Martin,Male,29,Columbus,OH,Electronics,Smartwatch,2,599.56,0.05,1139.16,277.55,Credit Card,2023-03-15,2023-03-22,2.5,No
